prob_0,prob_1,real
1.0,9.75880079537e-19,0
1.0,5.15478077029e-27,0
1.0,1.50510096683e-21,0
1.0,4.6459323476e-14,0
1.0,9.00843875903e-23,0
1.0,1.37336165004e-21,0
1.0,1.68787244026e-21,0
1.0,2.90599777634e-29,0
1.0,1.19794190692e-26,0
1.0,2.19934695456e-11,0
1.0,1.45406701003e-12,0
1.0,1.731103665e-23,0
1.0,2.32154623713e-19,0
1.0,2.28302608391e-20,0
1.0,1.37518186932e-27,0
1.0,1.89922684895e-19,0
1.0,1.79416725681e-23,0
1.0,1.45979627735e-28,0
1.0,2.37556085914e-09,0
1.0,3.60883935243e-15,0
1.0,2.99468387568e-25,0
1.0,7.66937387814e-23,0
1.0,3.87790667048e-18,0
1.0,2.72412258108e-25,0
1.0,5.11540474739e-28,0
1.0,1.32371819344e-31,0
0.999798595905,0.000201469665626,0
1.0,4.95900544199e-35,0
1.0,4.70872200995e-28,0
1.0,2.45083154573e-22,0
1.0,4.16184617112e-26,0
1.0,1.77533393239e-25,0
1.0,3.22649088263e-21,0
0.999998807907,1.16964213248e-06,0
1.0,1.6288322342e-19,0
1.0,2.10417447186e-15,0
1.0,2.75637854154e-19,0
1.0,8.12421739409e-21,0
1.0,2.9286404031e-13,0
1.0,2.68712948819e-27,0
0.997445344925,0.00255470420234,0
1.0,3.83532247001e-30,0
1.0,4.71169038454e-34,0
1.0,5.70915065291e-28,0
1.0,4.08713091149e-10,0
1.0,1.53040045158e-30,0
1.0,1.68039298279e-15,0
1.0,8.39223885816e-16,0
1.0,3.91873432561e-22,0
1.0,1.00261463122e-26,0
1.0,2.36369767261e-27,0
1.0,1.77219350306e-11,0
1.0,1.34462931343e-25,0
1.0,5.68456752886e-22,0
1.0,3.04719771902e-17,0
1.0,2.18294072075e-17,0
1.0,2.74829216025e-28,0
1.0,4.11724826324e-13,0
1.0,7.9234002985e-15,0
1.0,4.7690287192e-20,0
1.0,5.89100321386e-22,0
1.0,5.00783650659e-11,0
1.0,7.16415554757e-21,0
1.0,5.28156891052e-14,0
1.0,9.828229274e-31,0
1.0,9.3859996171e-16,0
1.0,1.07023630625e-21,0
1.0,3.18358201765e-18,0
1.0,8.65025197603e-16,0
1.0,3.29971942935e-20,0
1.0,1.40243001477e-24,0
1.0,2.0305999536e-24,0
0.999999880791,1.76443109012e-07,0
1.0,1.14322321141e-12,0
1.0,5.68157849072e-21,0
1.0,3.38002600971e-24,0
1.0,7.30389222261e-22,0
1.0,5.01520535969e-19,0
1.0,2.42871567302e-09,0
1.0,3.39514492339e-24,0
1.0,4.98965071327e-20,0
1.0,5.92281967811e-22,0
1.0,4.84177479299e-16,0
1.0,3.10838681183e-11,0
1.0,2.89640031673e-23,0
0.999998092651,1.93446135199e-06,0
1.0,4.92162645342e-38,0
0.999999880791,1.30436916379e-07,0
1.0,2.88073133034e-23,0
1.0,3.53464589652e-19,0
1.0,4.95391909574e-20,0
1.0,2.99127981761e-26,0
1.0,7.41043608413e-27,0
1.0,1.07050613176e-28,0
1.0,3.2165529158e-26,0
1.0,8.47557205279e-22,0
0.999987721443,1.22789306261e-05,0
1.0,1.06131801404e-18,0
1.0,3.60917041271e-22,0
1.0,2.29195284906e-20,0
1.0,2.68921318186e-18,0
1.0,1.84512975388e-21,0
1.0,2.79015429389e-29,0
1.0,6.52728440984e-24,0
1.0,1.864778644e-11,0
1.0,8.98387312557e-22,0
1.0,9.04158349938e-25,0
1.0,3.56223749603e-24,0
1.0,3.12483006708e-18,0
1.0,1.17142019967e-18,0
1.0,9.06390403919e-30,0
1.0,2.49969938994e-33,0
1.0,1.19476165072e-10,0
1.0,3.02421654619e-21,0
1.0,6.28745214102e-27,0
1.0,3.9783402267e-12,0
1.0,6.69115221771e-25,0
1.0,1.68244498888e-23,0
1.0,8.02429886318e-14,0
1.0,3.45473153187e-25,0
1.0,7.49119313449e-17,0
1.0,3.25697741496e-26,0
1.0,4.19417628094e-22,0
1.0,1.88684097101e-13,0
1.0,1.17963025159e-19,0
1.0,1.9349144191e-18,0
1.0,1.33535137045e-18,0
0.999980926514,1.91107938008e-05,0
1.0,3.59685756878e-21,0
1.0,2.36815846532e-25,0
1.0,9.43647536921e-16,0
1.0,1.49723851009e-21,0
1.0,1.42951706028e-10,0
1.0,3.38074506615e-18,0
1.0,6.83120552313e-15,0
1.0,1.24260198825e-25,0
1.0,7.52216904251e-19,0
1.0,8.47855200326e-21,0
1.0,2.72758395731e-11,0
1.0,1.86240025109e-19,0
1.0,8.08308850837e-17,0
1.0,1.50378333435e-18,0
1.0,5.09933260067e-20,0
1.0,4.88744200666e-09,0
1.0,5.93552513496e-24,0
1.0,5.61771642653e-23,0
1.0,4.48515033606e-27,0
1.0,8.68419992703e-25,0
1.0,3.74054995844e-23,0
1.0,5.87055631971e-14,0
1.0,2.89593089021e-19,0
0.999999880791,1.05064295042e-07,0
1.0,1.88016091259e-26,0
1.0,1.80706512275e-25,0
1.0,1.29625227652e-12,0
1.0,7.28026417401e-25,0
1.0,3.19370475529e-24,0
1.0,5.17995169112e-20,0
1.0,7.64050010326e-14,0
1.0,8.36900792544e-21,0
1.0,6.40567177436e-18,0
1.0,2.7108764064e-31,0
1.0,8.88272525408e-23,0
1.0,1.98517157574e-11,0
1.0,1.03189952077e-25,0
1.0,1.05075975698e-10,0
1.0,1.03123760399e-19,0
1.0,1.04056899335e-31,0
1.0,3.52762326318e-29,0
0.999998569489,1.39205121741e-06,0
1.0,1.35003795864e-30,0
1.0,3.69562708275e-18,0
1.0,1.29087063261e-09,0
0.000324489345076,0.999675512314,1
1.0,4.3409428648e-27,0
1.0,1.4285474244e-24,0
0.999774992466,0.000224972725846,0
1.0,1.25758543962e-32,0
1.0,4.21642115446e-17,0
1.0,2.99738776551e-13,0
1.0,2.44498460336e-23,0
1.0,5.98002438419e-24,0
0.99999833107,1.64582297657e-06,0
1.0,4.19661872841e-25,0
0.999999880791,1.29432208951e-07,0
1.0,2.96733058024e-28,0
1.0,3.68937749815e-23,0
1.0,1.11788355636e-33,0
1.0,1.18738564415e-28,0
1.0,1.82269538782e-20,0
1.0,1.25437284983e-21,0
1.0,5.67982073191e-22,0
0.999951243401,4.8793903261e-05,0
1.0,3.3422795133e-16,0
1.0,1.18823988229e-24,0
1.0,4.30518990132e-27,0
0.999841213226,0.000158790120622,0
1.0,1.3921859221e-08,0
1.0,3.49411028497e-24,0
1.0,2.40029648718e-13,0
1.0,2.74257729151e-18,0
1.0,5.21253638724e-21,0
0.999999880791,1.59956016432e-07,0
1.0,1.03032274805e-24,0
1.0,1.25593410455e-13,0
1.0,3.38949494066e-21,0
1.0,1.63944621006e-29,0
1.0,6.68389660025e-13,0
1.0,4.56675947186e-20,0
1.0,2.2210282997e-14,0
1.0,3.94273521391e-17,0
1.0,8.65534477423e-10,0
1.0,4.10386134797e-11,0
1.0,1.03036807884e-20,0
3.0277597034e-05,0.99996972084,1
1.0,4.86589528456e-26,0
1.0,5.99624305764e-09,0
1.0,5.11485199378e-23,0
1.0,9.93520533003e-24,0
1.0,3.88828887284e-19,0
1.0,3.65565027092e-19,0
0.999999761581,1.7897826865e-07,0
1.0,1.97054144998e-19,0
1.0,2.79594680741e-09,0
1.0,6.11685519247e-27,0
1.0,1.25163136413e-25,0
1.0,1.0743586725e-30,0
1.0,4.42710514947e-25,0
1.0,1.46211592045e-19,0
1.0,2.4636128154e-33,0
1.0,1.02358746479e-11,0
1.0,8.09842774565e-17,0
1.0,2.03156352852e-10,0
1.0,1.53320808744e-19,0
1.0,6.39477449087e-28,0
1.0,1.16723611334e-18,0
1.0,4.25856327979e-09,0
1.0,1.09232800137e-28,0
1.0,1.37249081071e-23,0
1.0,2.00349490589e-22,0
1.0,4.54617979983e-20,0
1.0,1.85108317563e-10,0
1.0,3.4001115793e-30,0
1.0,1.64660511439e-20,0
1.0,7.15933489017e-17,0
1.0,3.52730658144e-18,0
1.0,9.57679921787e-20,0
0.99990773201,9.22807594179e-05,0
1.0,4.62795274325e-10,0
1.0,1.88606925217e-11,0
1.0,3.84183969867e-22,0
1.0,3.10484499222e-10,0
1.0,4.13550748061e-28,0
1.0,7.84114489392e-27,0
1.0,5.96436843602e-18,0
1.0,1.51321365362e-27,0
1.0,4.03450967079e-10,0
1.0,8.39992568215e-16,0
1.0,4.01768699789e-20,0
1.0,2.3808190662e-12,0
1.0,9.27151614008e-24,0
1.0,9.06687783664e-15,0
1.0,1.01480885353e-18,0
1.0,2.40367757165e-13,0
1.0,3.30281517838e-29,0
0.992124378681,0.00787566415966,0
1.0,4.16849601858e-22,0
1.0,1.96296096066e-22,0
1.0,2.97704645059e-21,0
0.999951243401,4.87522265757e-05,0
1.0,3.75412928845e-31,0
0.993866980076,0.00613304181024,0
1.0,0.0,0
1.0,8.00209898344e-12,0
1.0,2.61656765757e-17,0
1.0,1.42796445619e-24,0
1.0,2.1325531692e-31,0
1.0,5.66399516847e-25,0
1.0,2.0645854619e-23,0
1.0,6.12228965821e-21,0
1.0,7.65211465719e-35,0
1.0,1.58330568347e-22,0
1.0,1.09291041838e-30,0
1.0,8.33995273764e-26,0
1.0,3.4644952405e-34,0
1.0,4.4548521122e-11,0
1.0,1.37710863685e-19,0
1.0,4.45199659097e-34,0
1.0,1.51744826189e-23,0
1.0,2.7573935589e-23,0
1.0,1.41708479727e-16,0
1.0,6.12074054499e-16,0
1.0,1.7152938275e-24,0
1.0,3.02517251939e-22,0
1.0,5.23398790975e-09,0
1.0,2.34859491998e-22,0
1.0,1.65416418407e-15,0
1.0,2.62720027064e-24,0
1.0,3.53646419874e-13,0
1.0,3.35537026688e-18,0
1.0,6.99766308267e-14,0
1.0,3.81645068375e-23,0
1.0,4.82601052454e-08,0
1.0,8.34089670931e-21,0
1.0,9.36650367054e-24,0
1.0,1.75761900815e-17,0
1.0,4.01860234917e-22,0
1.0,1.22131247338e-08,0
0.985447585583,0.0145523641258,0
1.0,1.39576964948e-31,0
1.0,8.42182920624e-11,0
1.0,1.06296917408e-14,0
1.0,3.51592561489e-12,0
1.0,1.99385888789e-21,0
0.999755203724,0.000244834576733,0
1.0,1.55482415137e-11,0
1.0,1.20985426538e-12,0
1.0,4.30702863693e-20,0
1.0,2.55466105948e-30,0
1.0,2.37280633517e-25,0
1.0,1.75693921432e-20,0
1.0,4.84521811207e-21,0
1.0,4.58842057231e-13,0
1.0,5.28495091533e-23,0
1.0,1.65860089552e-10,0
1.0,1.23220862256e-24,0
1.0,6.5701493365e-25,0
1.0,5.83343773573e-31,0
1.0,6.76837194147e-14,0
1.0,2.43870028338e-13,0
1.0,7.50596279313e-22,0
1.0,1.31076946574e-23,0
1.0,4.06514138028e-19,0
1.0,4.09500906274e-19,0
1.0,6.52291366605e-21,0
1.0,7.46030251464e-11,0
1.0,6.92388975197e-24,0
1.0,2.43742134727e-17,0
1.0,6.37634445449e-25,0
1.0,4.2061889917e-24,0
1.0,1.41795034032e-23,0
0.999750316143,0.00024965396733,0
1.0,2.81899247266e-25,0
1.0,1.32066763483e-22,0
1.0,1.65121879769e-24,0
1.0,2.96629121266e-08,0
1.0,8.55979160034e-22,0
1.0,3.31792161915e-27,0
1.0,1.82166694923e-12,0
1.0,2.6799238139e-26,0
1.0,3.41797873895e-23,0
1.0,2.93605483679e-18,0
1.0,1.82021013388e-25,0
1.0,6.22859430895e-16,0
0.998858332634,0.00114166236017,0
1.0,1.77869168572e-15,0
1.0,3.13148193933e-22,0
1.0,1.72080774109e-14,0
1.0,1.56172599209e-18,0
1.0,3.32810594594e-24,0
1.0,2.26181857947e-16,0
1.0,2.50677470003e-26,0
1.0,3.12432438346e-21,0
1.0,7.04121449132e-18,0
1.0,5.97939501518e-21,0
1.0,4.50652081923e-19,0
1.0,9.80677721991e-37,0
1.0,1.29462506186e-14,0
1.0,2.14568530438e-21,0
1.0,5.37772904473e-30,0
1.0,1.46434707455e-21,0
1.0,5.14847512158e-26,0
1.0,9.03272794407e-24,0
1.0,1.84814650742e-19,0
0.0209188144654,0.979081213474,0
1.0,3.23742165172e-24,0
1.0,3.36750581104e-30,0
1.0,3.25808090215e-20,0
1.0,1.65924283149e-18,0
1.0,3.32631664802e-16,0
1.0,3.63508633544e-25,0
1.0,5.71998909098e-19,0
1.0,1.05269241126e-27,0
1.0,1.68845269857e-20,0
1.0,5.04172769551e-29,0
1.0,2.24624015441e-22,0
1.0,6.17965465109e-15,0
1.0,2.38763266773e-26,0
1.0,5.61813293707e-27,0
1.0,3.17728621191e-10,0
1.0,8.08636385937e-23,0
1.0,1.07869722089e-19,0
1.0,9.85335267155e-14,0
1.0,6.36425415867e-29,0
1.0,9.49732948897e-38,0
1.0,1.68482998278e-13,0
1.0,2.9920700249e-13,0
1.0,1.70835717635e-26,0
1.0,5.28044754395e-19,0
1.0,1.09078737778e-28,0
1.0,2.01430278063e-27,0
1.0,2.69259996244e-11,0
1.0,6.22979489176e-12,0
1.0,7.20618139563e-19,0
1.0,1.56211931647e-18,0
0.999999761581,2.6792031349e-07,0
1.0,6.40762562435e-26,0
1.0,1.77376576561e-15,0
1.0,8.59493240468e-11,0
1.0,2.75109846015e-09,0
1.0,1.35418594342e-21,0
1.0,2.11722774676e-21,0
1.0,1.59567332642e-24,0
1.0,6.02807626851e-24,0
1.0,4.06105579047e-16,0
1.0,7.15788720421e-32,0
1.0,1.55670349537e-36,0
0.99993622303,6.38163619442e-05,0
1.0,2.49208201159e-26,0
1.0,1.26756140628e-15,0
1.0,6.86798140585e-34,0
0.999781310558,0.000218703673454,0
1.0,2.11774042747e-10,0
1.0,3.16864493966e-32,0
1.0,3.05791876555e-27,0
1.0,5.04303159232e-08,0
1.0,1.3943275366e-16,0
1.0,1.13079386495e-17,0
1.0,2.66227734302e-10,0
1.0,4.11735935364e-20,0
1.0,2.41444438744e-16,0
1.0,9.45254725383e-23,0
1.0,2.44873136323e-20,0
0.999999880791,6.82427483412e-08,0
1.0,7.30343322704e-18,0
1.0,3.68046210774e-25,0
1.0,1.30648541687e-32,0
1.0,4.42675816793e-14,0
1.0,1.26601640282e-09,0
1.0,9.92099140501e-34,0
1.0,6.122288413e-14,0
1.0,4.00720014102e-21,0
1.0,1.05501232576e-19,0
1.0,1.59639654368e-18,0
1.0,7.13487632148e-14,0
1.0,6.57827624406e-17,0
1.0,1.60789931459e-25,0
1.0,2.0417694202e-09,0
1.0,1.36491767483e-19,0
1.0,2.65173689567e-17,0
1.0,7.59597194863e-23,0
1.0,1.47332629604e-17,0
1.0,5.71329719982e-18,0
1.0,1.93859086373e-21,0
1.0,2.02363218591e-32,0
1.0,4.01197615586e-19,0
1.0,3.66159495845e-27,0
1.0,8.37677844719e-19,0
1.0,2.97610487632e-28,0
1.0,2.09524137784e-17,0
1.0,9.72853933214e-35,0
1.0,1.87674950827e-19,0
0.999922633171,7.74018044467e-05,0
1.0,4.90631298609e-15,0
1.0,8.61329368275e-19,0
1.0,5.8851469057e-35,0
1.0,1.57671683869e-12,0
1.0,7.95634524794e-17,0
1.0,1.58410639754e-18,0
1.0,3.03012438862e-24,0
1.0,8.85483842944e-25,0
1.0,3.83628211488e-18,0
1.0,7.85353643268e-20,0
1.0,1.07975139246e-11,0
1.0,2.05872741237e-22,0
0.999456226826,0.000543748727068,0
1.0,1.3583017956e-32,0
1.0,1.22729283583e-23,0
1.0,4.04187059634e-26,0
1.0,5.35718275296e-11,0
1.0,7.52047447669e-27,0
1.0,1.2718113883e-19,0
1.0,1.16919694498e-18,0
1.0,7.29187506638e-27,0
1.0,7.64807942997e-22,0
1.0,2.68278315759e-22,0
1.0,3.65558614788e-16,0
1.0,1.49130960823e-22,0
1.0,2.37209084562e-33,0
1.0,1.67922117731e-29,0
1.0,1.75955585156e-19,0
0.999999880791,1.03036100541e-07,0
1.0,4.60601842529e-28,0
1.0,2.33403643635e-11,0
1.0,7.1313473905e-23,0
1.0,7.26323579059e-09,0
1.0,2.93904674907e-18,0
0.999999880791,1.53482062615e-07,0
1.0,2.33533534867e-31,0
1.0,1.29792628674e-17,0
1.0,1.22049146776e-14,0
1.0,8.56445379984e-24,0
1.0,2.7277599018e-19,0
1.0,2.22741335388e-25,0
1.0,1.90623006269e-09,0
1.0,4.68227690083e-16,0
1.0,1.21328456566e-33,0
1.76236389962e-05,0.999982357025,1
0.0738481655717,0.926151812077,0
1.0,1.42217949927e-14,0
1.0,2.45770034174e-17,0
1.0,8.59363268621e-27,0
1.0,1.93540087885e-19,0
1.0,6.04618944575e-20,0
1.0,2.7774222829e-21,0
9.08082165552e-06,0.999990940094,1
1.0,1.17215112806e-14,0
1.0,2.62542344286e-19,0
1.0,1.68053057538e-34,0
1.0,1.47436076811e-17,0
1.0,1.678181669e-24,0
0.999999880791,7.02445461798e-08,0
1.0,1.06214961738e-23,0
0.999996304512,3.69146869161e-06,0
1.0,2.91525021041e-19,0
1.0,9.38843136566e-09,0
1.0,6.42096862018e-31,0
1.0,7.47789030697e-09,0
1.0,6.16753671237e-19,0
1.0,1.07404260785e-16,0
1.0,2.69443153294e-24,0
1.0,1.95545277088e-19,0
1.0,4.02790522022e-36,0
1.0,1.11043944154e-14,0
0.999984264374,1.57249596668e-05,0
1.0,3.39894033042e-25,0
1.0,3.78561053179e-30,0
1.0,2.15038937569e-28,0
1.0,1.34613954326e-23,0
1.0,4.20837137539e-24,0
1.0,2.00738292655e-09,0
1.0,2.17491257833e-31,0
1.0,1.10724763176e-26,0
1.0,1.00286482708e-23,0
1.0,1.90781465875e-14,0
1.0,5.93430382874e-16,0
1.0,1.05366228262e-24,0
1.0,4.06712461042e-20,0
0.999960541725,3.95106144424e-05,0
1.0,1.3618855409e-19,0
1.0,3.93808047667e-22,0
1.0,1.48611036671e-11,0
1.0,8.93878754127e-21,0
1.0,8.8878215768e-13,0
1.0,1.50664858459e-18,0
1.0,1.74617423413e-21,0
1.0,7.09022683083e-30,0
1.0,3.35769302478e-15,0
1.0,1.01134389237e-15,0
1.0,3.69200568603e-18,0
1.0,6.65532240429e-10,0
1.0,2.46045337685e-21,0
1.0,6.31439500455e-20,0
1.0,2.58012766123e-28,0
1.0,2.31104511681e-15,0
1.0,2.49238192246e-22,0
1.0,1.37298451142e-21,0
1.0,7.2436182323e-24,0
1.0,7.97696638472e-28,0
1.0,5.53484640959e-29,0
1.0,1.11744068832e-17,0
1.0,9.52113705108e-28,0
1.0,1.27906115173e-26,0
0.531883716583,0.468116283417,0
1.0,1.77870800758e-27,0
1.0,2.43514534328e-16,0
1.0,1.89610390252e-37,0
1.0,4.57258659738e-18,0
1.0,3.9130615751e-20,0
1.0,1.24315828119e-15,0
1.0,5.08100921014e-25,0
1.0,2.51935923295e-13,0
1.0,2.30251636332e-24,0
0.999999880791,1.52025592115e-07,0
1.0,3.63056668062e-11,0
1.0,1.70935924251e-28,0
1.0,4.36201288321e-17,0
1.0,4.31701328853e-20,0
1.0,9.41470348332e-20,0
1.0,2.59042010425e-23,0
1.0,1.37486880753e-17,0
1.0,5.12189794162e-24,0
1.0,1.04695209868e-15,0
1.0,9.00020065304e-22,0
1.0,4.14992996564e-12,0
1.0,9.29970336849e-11,0
1.0,9.14345464433e-17,0
1.0,2.18929545309e-17,0
1.0,8.9494636268e-29,0
1.0,3.63976045956e-26,0
1.0,1.44716510775e-14,0
1.0,3.89438871776e-12,0
1.0,5.06868470806e-11,0
1.0,2.05578297665e-16,0
1.0,3.62340418984e-16,0
1.0,6.9115429744e-23,0
1.0,1.93973496302e-16,0
1.0,1.87079522958e-19,0
1.0,1.63770111388e-23,0
0.999954462051,4.5493907237e-05,0
0.999999403954,5.66303981486e-07,0
1.0,1.68283796457e-14,0
1.0,3.63370666889e-10,0
1.0,1.47518847812e-16,0
0.999999523163,4.56746704458e-07,0
1.0,3.37696666021e-19,0
1.0,4.01984744298e-28,0
1.0,5.88733253757e-25,0
1.0,6.88869396689e-16,0
0.999999403954,5.74271439291e-07,0
1.0,2.01137066784e-26,0
1.0,6.42944349364e-33,0
1.0,2.46814796374e-17,0
1.0,5.65066937686e-10,0
1.0,1.89528261914e-19,0
1.0,1.34741810929e-24,0
1.0,2.97782111469e-12,0
0.999974489212,2.55210816249e-05,0
1.0,6.48732914773e-21,0
1.0,4.72463595973e-17,0
1.0,5.92284654323e-28,0
0.999999880791,9.19635141372e-08,0
0.999997258186,2.71719295597e-06,0
0.958234190941,0.0417657867074,0
0.998380422592,0.00161961722188,0
1.0,6.02291368191e-21,0
1.0,6.11427697188e-31,0
1.0,2.54941026785e-14,0
1.0,1.03159251974e-10,0
1.0,9.15845401286e-27,0
1.0,1.02507836131e-22,0
1.0,2.97229862944e-09,0
1.0,1.62719317187e-11,0
0.999595582485,0.000404420745326,0
1.0,1.38077901252e-21,0
1.0,4.29084510674e-19,0
1.0,2.09083817736e-28,0
1.0,2.3495614343e-08,0
1.0,1.37124707408e-28,0
1.0,2.15155831549e-17,0
1.0,1.16299128585e-26,0
1.0,2.72345063575e-15,0
1.0,2.32459086702e-11,0
0.999999284744,7.57158261422e-07,0
1.0,1.78081454353e-25,0
1.0,3.55454732315e-09,0
0.999835371971,0.000164642129675,0
1.0,9.79540909557e-30,0
1.0,4.89300520349e-30,0
1.0,3.10384945802e-18,0
1.0,2.49068915821e-15,0
1.0,2.82126425349e-16,0
1.0,8.0987469561e-22,0
1.0,3.14977873869e-28,0
1.0,1.34656344177e-19,0
1.0,3.5680327049e-23,0
1.0,2.39793174483e-16,0
1.0,5.11537490528e-17,0
1.0,4.83001186916e-36,0
1.0,1.44101759244e-21,0
1.0,4.16985958043e-24,0
1.0,1.33574260593e-12,0
1.0,2.62017546428e-23,0
1.0,2.66585056231e-28,0
1.0,8.16172518459e-10,0
1.0,1.6556600057e-23,0
1.0,2.69768703978e-20,0
1.0,7.40780873789e-19,0
1.0,6.3002469849e-20,0
1.0,1.5194809084e-31,0
1.0,1.16969297355e-24,0
1.0,2.90102373583e-22,0
1.0,3.38501949924e-24,0
1.0,3.73098396486e-25,0
1.0,4.5285725254e-22,0
1.0,8.06323483629e-22,0
1.0,1.93815623273e-12,0
1.0,1.45487521535e-22,0
0.993101358414,0.00689865462482,0
1.0,3.24274780966e-32,0
1.0,7.12363258328e-21,0
1.0,5.34321597985e-21,0
1.0,2.8554252296e-08,0
1.0,2.78747333922e-29,0
1.0,1.05822320422e-22,0
1.0,1.30406197993e-11,0
1.0,2.09928470424e-29,0
1.0,7.15568532715e-22,0
1.0,9.1026166639e-13,0
1.0,6.81519787097e-15,0
1.0,2.28381716316e-10,0
1.0,5.12895872004e-23,0
1.0,3.17613408342e-18,0
1.0,1.06982239409e-24,0
1.0,3.59632068898e-22,0
1.0,1.24325065121e-19,0
1.0,1.1917140316e-14,0
1.0,9.22510787081e-20,0
2.31479079957e-05,0.999976873398,1
1.0,2.13274777728e-24,0
1.0,8.49652379703e-13,0
1.0,1.29890109085e-11,0
1.0,5.2831566677e-08,0
1.0,3.04499789414e-27,0
1.0,4.94595947722e-24,0
1.0,4.9523614376e-12,0
1.0,9.00425274752e-22,0
1.0,1.32551944999e-20,0
1.0,7.26018519878e-25,0
1.0,1.2296226103e-22,0
1.0,1.04847614489e-20,0
1.0,1.88803798984e-11,0
1.0,5.3408291518e-22,0
1.0,3.57860408373e-19,0
1.0,6.35877972688e-26,0
1.0,4.31947181148e-18,0
1.0,7.6811338209e-18,0
1.0,1.16240348149e-30,0
1.0,4.10108909027e-27,0
1.0,2.07845499345e-22,0
1.0,2.16004611502e-16,0
0.999797284603,0.000202755414648,0
1.0,1.39604903724e-20,0
1.0,8.71838133168e-27,0
1.0,6.33244290338e-11,0
1.0,3.80229678854e-08,0
1.0,3.03236302334e-27,0
1.0,9.3560078026e-31,0
1.0,1.78853737741e-22,0
1.0,3.00808251052e-23,0
1.0,3.02067919289e-12,0
1.0,5.1004363496e-22,0
1.0,1.17537229949e-11,0
1.0,2.06096441713e-32,0
1.0,1.48410058707e-24,0
1.0,4.92177546667e-16,0
1.0,9.67385058453e-26,0
1.0,4.89856176455e-11,0
1.0,1.15309441871e-21,0
1.0,1.99377918444e-32,0
1.0,3.32096378175e-10,0
1.0,8.27513296055e-29,0
1.0,7.68195658429e-25,0
1.0,1.19141181803e-25,0
1.0,2.88174759796e-27,0
1.0,7.36771012372e-18,0
1.0,2.23131983471e-15,0
0.998483002186,0.00151704705786,0
1.0,2.66209235942e-19,0
1.0,4.54694995409e-17,0
1.0,5.07993384205e-21,0
1.0,1.28010690936e-09,0
1.0,4.09124371074e-20,0
1.0,1.6099847947e-19,0
0.999187886715,0.000812051177491,0
0.999999523163,4.30313008337e-07,0
1.0,1.31241521544e-16,0
0.99999666214,3.38478048434e-06,0
1.0,1.0529626616e-25,0
1.0,9.52141371558e-16,0
1.0,1.43697282869e-20,0
1.0,1.11371682709e-10,0
1.0,4.23177437628e-26,0
2.7750933441e-05,0.999972224236,1
1.0,1.74267677654e-14,0
1.0,2.74871087615e-21,0
1.0,5.07610639843e-33,0
1.0,1.3272026173e-30,0
1.0,4.93175743231e-15,0
1.0,7.20933789417e-28,0
1.0,4.61264626621e-21,0
1.0,1.68340122031e-16,0
1.0,1.3167844602e-14,0
1.0,1.28257762055e-28,0
1.0,3.90843580373e-13,0
1.0,1.02812403036e-09,0
1.0,9.51993685155e-21,0
0.999996185303,3.79705716114e-06,0
1.0,1.65922121413e-21,0
1.0,7.92267815107e-29,0
0.99619102478,0.00380892050453,0
1.0,4.50589523562e-22,0
0.563881218433,0.436118751764,0
1.0,2.79427392683e-12,0
1.0,3.10232098335e-19,0
1.0,5.3767487025e-21,0
0.986615538597,0.0133844465017,0
1.0,7.17988946235e-28,0
1.0,1.62201675472e-28,0
1.0,2.12765528394e-14,0
1.0,1.80819630496e-17,0
0.999997735023,2.20546780838e-06,0
0.999962091446,3.79109005735e-05,0
1.0,1.9948219561e-24,0
1.0,4.76702921928e-12,0
1.0,9.74594545041e-23,0
1.0,1.00693617216e-30,0
1.0,1.14383031412e-18,0
1.0,1.31709630374e-21,0
1.0,1.55428218978e-29,0
1.0,1.31823226345e-21,0
1.0,2.91479567466e-18,0
1.0,4.70908381733e-12,0
1.0,4.65671001847e-26,0
0.999989748001,1.02797648651e-05,0
1.0,6.87171496502e-23,0
1.0,1.28547517075e-09,0
1.0,7.01000480606e-22,0
1.0,1.43603084986e-34,0
0.999587476254,0.000412484980188,0
1.0,2.11866582126e-21,0
0.999971389771,2.86142694677e-05,0
1.0,2.61719069133e-14,0
1.0,8.75240713238e-11,0
1.0,2.38139022804e-28,0
1.0,9.26407583248e-20,0
1.0,2.00817771044e-22,0
1.0,5.37257712146e-17,0
1.0,4.04599165502e-25,0
1.0,1.46191248316e-30,0
1.0,9.42698889256e-21,0
1.0,1.60526479034e-24,0
1.0,2.62706514417e-35,0
1.0,2.01212989398e-19,0
1.0,1.35181005607e-16,0
1.12339948828e-05,0.999988794327,1
1.0,3.39909482727e-18,0
1.0,7.70197245064e-24,0
1.0,3.09914004182e-11,0
1.0,1.91811371051e-34,0
1.0,3.76814311192e-18,0
1.0,2.50378389715e-18,0
1.0,2.46739539226e-24,0
1.0,1.14126410285e-24,0
0.99906784296,0.000932139344513,0
1.0,2.650008606e-24,0
0.999998927116,1.05704145881e-06,0
0.999996900558,3.08975677399e-06,0
0.999996542931,3.48455637322e-06,0
1.0,3.54979721967e-32,0
1.0,2.85527722493e-20,0
1.0,5.10249653874e-23,0
1.0,4.64159282841e-14,0
0.997520625591,0.00247931014746,0
1.0,1.69603272399e-11,0
1.0,4.15043603056e-16,0
1.0,6.9589042883e-29,0
1.0,2.82436352084e-10,0
1.0,9.05836158476e-25,0
1.0,1.9477434867e-23,0
1.0,1.68029160055e-21,0
1.0,6.02538319599e-25,0
1.0,3.40955835182e-20,0
